Img,Labelled Round 2,Labelled round 1,Person_num,Mask_on,Race,SkinColor,Sex,Is_Complicated,Remark,key,xmin,ymin,xmax,ymax,info,file
6345.jpg,,6345.jpg,1.0,0.0,2.0,2.0,1.0,False,0,6345.jpg,774,53,880,210,Medical mask\Medical mask\annotations\6345.jpg.json,Medical mask\Medical mask\images\6345.jpg
6037.jpg,,6037.jpg,1.0,0.0,2.0,1.0,1.0,False,0,6037.jpg,413,12,530,181,Medical mask\Medical mask\annotations\6037.jpg.json,Medical mask\Medical mask\images\6037.jpg
1809.jpg,,1809.jpg,1.0,0.0,2.0,2.0,1.0,False,0,1809.jpg,915,78,1419,742,Medical mask\Medical mask\annotations\1809.jpg.json,Medical mask\Medical mask\images\1809.jpg
6071.jpg,,6071.jpg,1.0,0.0,2.0,1.0,1.0,False,0,6071.jpg,514,15,745,319,Medical mask\Medical mask\annotations\6071.jpg.json,Medical mask\Medical mask\images\6071.jpg
5564.jpeg,,5564.jpeg,1.0,0.0,2.0,2.0,1.0,False,0,5564.jpeg,270,2,427,165,Medical mask\Medical mask\annotations\5564.jpeg.json,Medical mask\Medical mask\images\5564.jpeg
6075.jpg,,6075.jpg,1.0,0.0,2.0,2.0,1.0,False,0,6075.jpg,254,73,432,291,Medical mask\Medical mask\annotations\6075.jpg.json,Medical mask\Medical mask\images\6075.jpg
1811.jpg,,1811.jpg,1.0,0.0,2.0,2.0,1.0,False,0,1811.jpg,435,83,583,276,Medical mask\Medical mask\annotations\1811.jpg.json,Medical mask\Medical mask\images\1811.jpg
4473.png,,4473.png,1.0,0.0,2.0,1.0,1.0,False,0,4473.png,378,32,591,345,Medical mask\Medical mask\annotations\4473.png.json,Medical mask\Medical mask\images\4473.png
5978.jpg,,5978.jpg,1.0,0.0,2.0,2.0,1.0,False,0,5978.jpg,188,16,502,377,Medical mask\Medical mask\annotations\5978.jpg.json,Medical mask\Medical mask\images\5978.jpg
6285.jpg,,,1.0,0.0,2.0,2.0,1.0,False,,6285.jpg,249,93,458,380,Medical mask\Medical mask\annotations\6285.jpg.json,Medical mask\Medical mask\images\6285.jpg
6108.png,,6108.png,1.0,0.0,2.0,2.0,1.0,False,0,6108.png,414,23,580,269,Medical mask\Medical mask\annotations\6108.png.json,Medical mask\Medical mask\images\6108.png
4483.png,,4483.png,1.0,0.0,2.0,2.0,1.0,False,0,4483.png,448,7,692,334,Medical mask\Medical mask\annotations\4483.png.json,Medical mask\Medical mask\images\4483.png
6024.jpg,,6024.jpg,1.0,0.0,2.0,2.0,1.0,False,0,6024.jpg,540,4,1385,1167,Medical mask\Medical mask\annotations\6024.jpg.json,Medical mask\Medical mask\images\6024.jpg
5876.jpg,,5876.jpg,1.0,0.0,2.0,2.0,1.0,False,0,5876.jpg,18,4,716,624,Medical mask\Medical mask\annotations\5876.jpg.json,Medical mask\Medical mask\images\5876.jpg
1975.jpg,,1975.jpg,1.0,0.0,2.0,2.0,1.0,False,0,1975.jpg,55,323,337,652,Medical mask\Medical mask\annotations\1975.jpg.json,Medical mask\Medical mask\images\1975.jpg
3800.png,,3800.png,1.0,0.0,2.0,2.0,1.0,False,0,3800.png,701,74,870,280,Medical mask\Medical mask\annotations\3800.png.json,Medical mask\Medical mask\images\3800.png
6324.jpg,,6324.jpg,1.0,0.0,2.0,2.0,1.0,False,0,6324.jpg,496,7,750,387,Medical mask\Medical mask\annotations\6324.jpg.json,Medical mask\Medical mask\images\6324.jpg
6329.jpg,,6329.jpg,1.0,0.0,2.0,2.0,1.0,False,0,6329.jpg,463,15,973,524,Medical mask\Medical mask\annotations\6329.jpg.json,Medical mask\Medical mask\images\6329.jpg
1888.jpg,,1888.jpg,1.0,0.0,2.0,2.0,1.0,False,0,1888.jpg,247,131,474,415,Medical mask\Medical mask\annotations\1888.jpg.json,Medical mask\Medical mask\images\1888.jpg
6350.jpg,,6350.jpg,1.0,0.0,2.0,2.0,1.0,False,0,6350.jpg,372,0,505,161,Medical mask\Medical mask\annotations\6350.jpg.json,Medical mask\Medical mask\images\6350.jpg
22_1_2_20170116172700901.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,22_1_2_20170116172700901.jpg,32,81,522,565,faces_only\subset\22_1_2_20170116172700901.xml,faces_only\subset\asian\female\22_1_2_20170116172700901.jpg
23_1_2_20170116184229440.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,23_1_2_20170116184229440.jpg,100,42,312,288,faces_only\subset\23_1_2_20170116184229440.xml,faces_only\subset\asian\female\23_1_2_20170116184229440.jpg
6369.jpg,,6369.jpg,1.0,0.0,3.0,0.0,0.0,False,0,6369.jpg,296,433,369,502,Medical mask\Medical mask\annotations\6369.jpg.json,Medical mask\Medical mask\images\6369.jpg
5856.jpg,,5856.jpg,1.0,0.0,3.0,0.0,0.0,False,0,5856.jpg,17,107,147,270,Medical mask\Medical mask\annotations\5856.jpg.json,Medical mask\Medical mask\images\5856.jpg
24_1_2_20170116163720881.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,24_1_2_20170116163720881.jpg,152,27,428,359,faces_only\subset\24_1_2_20170116163720881.xml,faces_only\subset\asian\female\24_1_2_20170116163720881.jpg
24_1_2_20170116163909292.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,24_1_2_20170116163909292.jpg,97,116,646,562,faces_only\subset\24_1_2_20170116163909292.xml,faces_only\subset\asian\female\24_1_2_20170116163909292.jpg
24_1_2_20170116164559724.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,24_1_2_20170116164559724.jpg,1,1,304,284,faces_only\subset\24_1_2_20170116164559724.xml,faces_only\subset\asian\female\24_1_2_20170116164559724.jpg
5538.jpg,,5538.jpg,1.0,0.0,3.0,1.0,0.0,False,0,5538.jpg,70,6,397,493,Medical mask\Medical mask\annotations\5538.jpg.json,Medical mask\Medical mask\images\5538.jpg
24_1_2_20170116164813386.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,24_1_2_20170116164813386.jpg,136,72,545,444,faces_only\subset\24_1_2_20170116164813386.xml,faces_only\subset\asian\female\24_1_2_20170116164813386.jpg
24_1_2_20170116165105160.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,24_1_2_20170116165105160.jpg,79,86,400,457,faces_only\subset\24_1_2_20170116165105160.xml,faces_only\subset\asian\female\24_1_2_20170116165105160.jpg
23_1_2_20170116173210232.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,23_1_2_20170116173210232.jpg,236,34,749,519,faces_only\subset\23_1_2_20170116173210232.xml,faces_only\subset\asian\female\23_1_2_20170116173210232.jpg
24_1_2_20170116163702026.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,24_1_2_20170116163702026.jpg,50,35,492,604,faces_only\subset\24_1_2_20170116163702026.xml,faces_only\subset\asian\female\24_1_2_20170116163702026.jpg
24_1_2_20170116165051346.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,24_1_2_20170116165051346.jpg,26,19,379,351,faces_only\subset\24_1_2_20170116165051346.xml,faces_only\subset\asian\female\24_1_2_20170116165051346.jpg
5273.jpg,,5273.jpg,1.0,0.0,3.0,1.0,0.0,False,0,5273.jpg,294,276,703,843,Medical mask\Medical mask\annotations\5273.jpg.json,Medical mask\Medical mask\images\5273.jpg
1819.jpg,,1819.jpg,1.0,0.0,3.0,0.0,0.0,False,0,1819.jpg,328,100,433,237,Medical mask\Medical mask\annotations\1819.jpg.json,Medical mask\Medical mask\images\1819.jpg
6307.jpg,,6307.jpg,1.0,0.0,3.0,1.0,0.0,False,0,6307.jpg,22,22,635,821,Medical mask\Medical mask\annotations\6307.jpg.json,Medical mask\Medical mask\images\6307.jpg
22_1_2_20170116172613537.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,22_1_2_20170116172613537.jpg,268,1,810,450,faces_only\subset\22_1_2_20170116172613537.xml,faces_only\subset\asian\female\22_1_2_20170116172613537.jpg
22_1_2_20170116172028415.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,22_1_2_20170116172028415.jpg,364,5,840,563,faces_only\subset\22_1_2_20170116172028415.xml,faces_only\subset\asian\female\22_1_2_20170116172028415.jpg
6283.jpg,,6283.jpg,1.0,0.0,3.0,1.0,0.0,False,0,6283.jpg,259,65,422,247,Medical mask\Medical mask\annotations\6283.jpg.json,Medical mask\Medical mask\images\6283.jpg
6357.jpg,,6357.jpg,1.0,0.0,3.0,0.0,0.0,False,0,6357.jpg,307,19,890,753,Medical mask\Medical mask\annotations\6357.jpg.json,Medical mask\Medical mask\images\6357.jpg
6262.jpg,,6262.jpg,1.0,0.0,3.0,1.0,0.0,False,0,6262.jpg,653,111,783,292,Medical mask\Medical mask\annotations\6262.jpg.json,Medical mask\Medical mask\images\6262.jpg
24_1_2_20170116164545482.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,24_1_2_20170116164545482.jpg,100,42,417,435,faces_only\subset\24_1_2_20170116164545482.xml,faces_only\subset\asian\female\24_1_2_20170116164545482.jpg
6308.jpg,,,1.0,0.0,3.0,1.0,0.0,False,,6308.jpg,309,103,421,246,Medical mask\Medical mask\annotations\6308.jpg.json,Medical mask\Medical mask\images\6308.jpg
22_1_2_20170116172557623.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,22_1_2_20170116172557623.jpg,120,3,596,493,faces_only\subset\22_1_2_20170116172557623.xml,faces_only\subset\asian\female\22_1_2_20170116172557623.jpg
23_1_2_20170116173253789.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,23_1_2_20170116173253789.jpg,444,57,885,537,faces_only\subset\23_1_2_20170116173253789.xml,faces_only\subset\asian\female\23_1_2_20170116173253789.jpg
23_1_2_20170116173241444.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,23_1_2_20170116173241444.jpg,417,12,852,462,faces_only\subset\23_1_2_20170116173241444.xml,faces_only\subset\asian\female\23_1_2_20170116173241444.jpg
23_1_2_20170116173201790.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,23_1_2_20170116173201790.jpg,68,54,314,295,faces_only\subset\23_1_2_20170116173201790.xml,faces_only\subset\asian\female\23_1_2_20170116173201790.jpg
22_1_2_20170116172702296.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,22_1_2_20170116172702296.jpg,109,3,363,348,faces_only\subset\22_1_2_20170116172702296.xml,faces_only\subset\asian\female\22_1_2_20170116172702296.jpg
22_1_2_20170116172549492.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,22_1_2_20170116172549492.jpg,258,9,806,506,faces_only\subset\22_1_2_20170116172549492.xml,faces_only\subset\asian\female\22_1_2_20170116172549492.jpg
2575.png,,2575.png,1.0,0.0,3.0,0.0,0.0,False,0,2575.png,431,130,519,259,Medical mask\Medical mask\annotations\2575.png.json,Medical mask\Medical mask\images\2575.png
5563.jpg,,5563.jpg,1.0,0.0,3.0,0.0,0.0,False,0,5563.jpg,142,65,384,355,Medical mask\Medical mask\annotations\5563.jpg.json,Medical mask\Medical mask\images\5563.jpg
6347.jpg,,6347.jpg,1.0,0.0,3.0,1.0,0.0,False,0,6347.jpg,233,20,518,414,Medical mask\Medical mask\annotations\6347.jpg.json,Medical mask\Medical mask\images\6347.jpg
6327.jpg,,6327.jpg,1.0,0.0,3.0,0.0,0.0,False,0,6327.jpg,448,136,862,721,Medical mask\Medical mask\annotations\6327.jpg.json,Medical mask\Medical mask\images\6327.jpg
22_1_2_20170116172137259.jpg,,,1.0,0.0,3.0,1.0,0.0,False,custom labelled,22_1_2_20170116172137259.jpg,45,23,384,412,faces_only\subset\22_1_2_20170116172137259.xml,faces_only\subset\asian\female\22_1_2_20170116172137259.jpg
6260.jpg,,6260.jpg,1.0,0.0,3.0,1.0,0.0,False,0,6260.jpg,264,3,464,219,Medical mask\Medical mask\annotations\6260.jpg.json,Medical mask\Medical mask\images\6260.jpg
24_1_2_20170116165003935.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,24_1_2_20170116165003935.jpg,24,154,438,602,faces_only\subset\24_1_2_20170116165003935.xml,faces_only\subset\asian\female\24_1_2_20170116165003935.jpg
22_1_2_20170116172030701.jpg,,,1.0,0.0,3.0,0.0,0.0,False,custom labelled,22_1_2_20170116172030701.jpg,242,43,782,484,faces_only\subset\22_1_2_20170116172030701.xml,faces_only\subset\asian\female\22_1_2_20170116172030701.jpg
6367.jpg,,6367.jpg,1.0,0.0,3.0,0.0,0.0,False,0,6367.jpg,215,311,654,847,Medical mask\Medical mask\annotations\6367.jpg.json,Medical mask\Medical mask\images\6367.jpg
6275.jpg,,6275.jpg,1.0,0.0,3.0,1.0,0.0,False,0,6275.jpg,156,91,245,211,Medical mask\Medical mask\annotations\6275.jpg.json,Medical mask\Medical mask\images\6275.jpg
6279.jpg,,6279.jpg,1.0,0.0,3.0,0.0,0.0,False,0,6279.jpg,573,130,703,260,Medical mask\Medical mask\annotations\6279.jpg.json,Medical mask\Medical mask\images\6279.jpg
5903.jpg,,5903.jpg,1.0,0.0,3.0,0.0,1.0,False,0,5903.jpg,394,57,524,226,Medical mask\Medical mask\annotations\5903.jpg.json,Medical mask\Medical mask\images\5903.jpg
23_0_2_20170116172904718.jpg,,,1.0,0.0,3.0,1.0,1.0,False,custom labelled,23_0_2_20170116172904718.jpg,483,85,815,540,faces_only\subset\23_0_2_20170116172904718.xml,faces_only\subset\asian\male\23_0_2_20170116172904718.jpg
22_0_2_20170116171724301.jpg,,,1.0,0.0,3.0,1.0,1.0,False,custom labelled,22_0_2_20170116171724301.jpg,102,83,354,340,faces_only\subset\22_0_2_20170116171724301.xml,faces_only\subset\asian\male\22_0_2_20170116171724301.jpg
23_0_2_20170116173001224.jpg,,,1.0,0.0,3.0,0.0,1.0,False,custom labelled,23_0_2_20170116173001224.jpg,282,116,663,475,faces_only\subset\23_0_2_20170116173001224.xml,faces_only\subset\asian\male\23_0_2_20170116173001224.jpg
23_0_2_20170116172945780.jpg,,,1.0,0.0,3.0,1.0,1.0,False,custom labelled,23_0_2_20170116172945780.jpg,66,73,720,844,faces_only\subset\23_0_2_20170116172945780.xml,faces_only\subset\asian\male\23_0_2_20170116172945780.jpg
21_0_2_20170103234754659.jpg,,,1.0,0.0,3.0,0.0,1.0,False,custom labelled,21_0_2_20170103234754659.jpg,72,26,221,215,faces_only\subset\21_0_2_20170103234754659.xml,faces_only\subset\asian\male\21_0_2_20170103234754659.jpg
4967.png,,4967.png,1.0,0.0,3.0,0.0,1.0,False,0,4967.png,301,9,471,258,Medical mask\Medical mask\annotations\4967.png.json,Medical mask\Medical mask\images\4967.png
5699.jpg,,5699.jpg,1.0,0.0,3.0,1.0,1.0,False,0,5699.jpg,64,4,454,427,Medical mask\Medical mask\annotations\5699.jpg.json,Medical mask\Medical mask\images\5699.jpg
22_0_2_20170116172455828.jpg,,,1.0,0.0,3.0,0.0,1.0,False,custom labelled,22_0_2_20170116172455828.jpg,53,28,295,370,faces_only\subset\22_0_2_20170116172455828.xml,faces_only\subset\asian\male\22_0_2_20170116172455828.jpg
22_0_2_20170104022354725.jpg,,,1.0,0.0,3.0,1.0,1.0,False,custom labelled,22_0_2_20170104022354725.jpg,181,24,300,140,faces_only\subset\22_0_2_20170104022354725.xml,faces_only\subset\asian\male\22_0_2_20170104022354725.jpg
23_0_2_20170116172947652.jpg,,,1.0,0.0,3.0,1.0,1.0,False,custom labelled,23_0_2_20170116172947652.jpg,198,80,445,351,faces_only\subset\23_0_2_20170116172947652.xml,faces_only\subset\asian\male\23_0_2_20170116172947652.jpg
23_0_2_20170116221009406.jpg,,,1.0,0.0,3.0,0.0,1.0,False,custom labelled,23_0_2_20170116221009406.jpg,157,21,741,691,faces_only\subset\23_0_2_20170116221009406.xml,faces_only\subset\asian\male\23_0_2_20170116221009406.jpg
21_0_2_20170103205914442.jpg,,,1.0,0.0,3.0,0.0,1.0,False,custom labelled,21_0_2_20170103205914442.jpg,147,13,314,211,faces_only\subset\21_0_2_20170103205914442.xml,faces_only\subset\asian\male\21_0_2_20170103205914442.jpg
4681.png,,4681.png,1.0,0.0,3.0,1.0,1.0,False,0,4681.png,214,0,548,319,Medical mask\Medical mask\annotations\4681.png.json,Medical mask\Medical mask\images\4681.png
5570.jpg,,5570.jpg,1.0,0.0,3.0,0.0,1.0,False,0,5570.jpg,192,136,567,757,Medical mask\Medical mask\annotations\5570.jpg.json,Medical mask\Medical mask\images\5570.jpg
5764.jpg,,5764.jpg,1.0,0.0,3.0,1.0,1.0,False,0,5764.jpg,309,83,355,143,Medical mask\Medical mask\annotations\5764.jpg.json,Medical mask\Medical mask\images\5764.jpg
24_0_2_20170116164343289.jpg,,,1.0,0.0,3.0,0.0,1.0,False,custom labelled,24_0_2_20170116164343289.jpg,173,94,645,637,faces_only\subset\24_0_2_20170116164343289.xml,faces_only\subset\asian\male\24_0_2_20170116164343289.jpg
23_0_2_20170116172805150.jpg,,,1.0,0.0,3.0,1.0,1.0,False,custom labelled,23_0_2_20170116172805150.jpg,540,43,1018,446,faces_only\subset\23_0_2_20170116172805150.xml,faces_only\subset\asian\male\23_0_2_20170116172805150.jpg
20_0_2_20170116161442758.jpg,,,1.0,0.0,3.0,0.0,1.0,False,custom labelled,20_0_2_20170116161442758.jpg,134,25,486,436,faces_only\subset\20_0_2_20170116161442758.xml,faces_only\subset\asian\male\20_0_2_20170116161442758.jpg
6213.jpg,,6213.jpg,1.0,0.0,3.0,1.0,1.0,False,0,6213.jpg,255,42,480,355,Medical mask\Medical mask\annotations\6213.jpg.json,Medical mask\Medical mask\images\6213.jpg
5586.jpg,,5586.jpg,1.0,0.0,3.0,1.0,1.0,False,0,5586.jpg,128,99,575,691,Medical mask\Medical mask\annotations\5586.jpg.json,Medical mask\Medical mask\images\5586.jpg
21_0_2_20170116164809162.jpg,,,1.0,0.0,3.0,0.0,1.0,False,custom labelled,21_0_2_20170116164809162.jpg,113,61,428,464,faces_only\subset\21_0_2_20170116164809162.xml,faces_only\subset\asian\male\21_0_2_20170116164809162.jpg
5524.jpg,,5524.jpg,1.0,0.0,3.0,0.0,1.0,False,0,5524.jpg,156,95,334,345,Medical mask\Medical mask\annotations\5524.jpg.json,Medical mask\Medical mask\images\5524.jpg
22_0_2_20170116172148714.jpg,,,1.0,0.0,3.0,0.0,1.0,False,custom labelled,22_0_2_20170116172148714.jpg,38,62,323,359,faces_only\subset\22_0_2_20170116172148714.xml,faces_only\subset\asian\male\22_0_2_20170116172148714.jpg
5561.jpg,,5561.jpg,1.0,0.0,3.0,1.0,1.0,False,changed hispanic,5561.jpg,450,13,737,385,Medical mask\Medical mask\annotations\5561.jpg.json,Medical mask\Medical mask\images\5561.jpg
6296.jpg,,6296.jpg,1.0,0.0,3.0,1.0,1.0,False,0,6296.jpg,326,111,501,353,Medical mask\Medical mask\annotations\6296.jpg.json,Medical mask\Medical mask\images\6296.jpg
23_0_2_20170116172908582.jpg,,,1.0,0.0,3.0,1.0,1.0,False,custom labelled,23_0_2_20170116172908582.jpg,64,141,389,480,faces_only\subset\23_0_2_20170116172908582.xml,faces_only\subset\asian\male\23_0_2_20170116172908582.jpg
5707.jpg,,5707.jpg,1.0,0.0,3.0,0.0,1.0,False,0,5707.jpg,180,303,1482,2354,Medical mask\Medical mask\annotations\5707.jpg.json,Medical mask\Medical mask\images\5707.jpg
3610.png,,3610.png,1.0,0.0,3.0,1.0,1.0,False,0,3610.png,408,5,671,306,Medical mask\Medical mask\annotations\3610.png.json,Medical mask\Medical mask\images\3610.png
22_0_2_20170116172210197.jpg,,,1.0,0.0,3.0,0.0,1.0,False,custom labelled,22_0_2_20170116172210197.jpg,245,107,757,624,faces_only\subset\22_0_2_20170116172210197.xml,faces_only\subset\asian\male\22_0_2_20170116172210197.jpg
5647.jpg,,5647.jpg,1.0,0.0,3.0,0.0,1.0,False,0,5647.jpg,324,2,571,194,Medical mask\Medical mask\annotations\5647.jpg.json,Medical mask\Medical mask\images\5647.jpg
6332.jpg,,6332.jpg,1.0,0.0,3.0,1.0,1.0,False,0,6332.jpg,266,49,582,409,Medical mask\Medical mask\annotations\6332.jpg.json,Medical mask\Medical mask\images\6332.jpg
5408.jpg,,5408.jpg,1.0,0.0,3.0,0.0,1.0,False,0,5408.jpg,329,43,518,275,Medical mask\Medical mask\annotations\5408.jpg.json,Medical mask\Medical mask\images\5408.jpg
23_0_2_20170116172912257.jpg,,,1.0,0.0,3.0,1.0,1.0,False,custom labelled,23_0_2_20170116172912257.jpg,311,81,740,512,faces_only\subset\23_0_2_20170116172912257.xml,faces_only\subset\asian\male\23_0_2_20170116172912257.jpg
5585.jpg,,5585.jpg,1.0,0.0,3.0,2.0,1.0,False,0,5585.jpg,303,218,552,489,Medical mask\Medical mask\annotations\5585.jpg.json,Medical mask\Medical mask\images\5585.jpg
6370.jpg,,,1.0,0.0,3.0,1.0,1.0,False,,6370.jpg,129,48,880,933,Medical mask\Medical mask\annotations\6370.jpg.json,Medical mask\Medical mask\images\6370.jpg
20_0_2_20170117135024223.jpg,,,1.0,0.0,3.0,0.0,1.0,False,custom labelled,20_0_2_20170117135024223.jpg,185,75,559,587,faces_only\subset\20_0_2_20170117135024223.xml,faces_only\subset\asian\male\20_0_2_20170117135024223.jpg
6020.jpeg,,6020.jpeg,1.0,0.0,3.0,1.0,1.0,False,0,6020.jpeg,186,10,548,461,Medical mask\Medical mask\annotations\6020.jpeg.json,Medical mask\Medical mask\images\6020.jpeg
2313.png,,2313.png,1.0,0.0,3.0,1.0,1.0,False,0,2313.png,321,6,491,210,Medical mask\Medical mask\annotations\2313.png.json,Medical mask\Medical mask\images\2313.png
5457.jpeg,,5457.jpeg,1.0,0.0,3.0,0.0,1.0,False,0,5457.jpeg,184,87,377,288,Medical mask\Medical mask\annotations\5457.jpeg.json,Medical mask\Medical mask\images\5457.jpeg
20_1_3_20170119180453339.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119180453339.jpg,170,68,301,233,faces_only\subset\20_1_3_20170119180453339.xml,faces_only\subset\indian\female\20_1_3_20170119180453339.jpg
20_1_3_20170119150812423.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119150812423.jpg,84,27,249,216,faces_only\subset\20_1_3_20170119150812423.xml,faces_only\subset\indian\female\20_1_3_20170119150812423.jpg
21_1_3_20170104222522503.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,21_1_3_20170104222522503.jpg,55,119,294,355,faces_only\subset\21_1_3_20170104222522503.xml,faces_only\subset\indian\female\21_1_3_20170104222522503.jpg
20_1_3_20170119153755113.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119153755113.jpg,184,57,358,273,faces_only\subset\20_1_3_20170119153755113.xml,faces_only\subset\indian\female\20_1_3_20170119153755113.jpg
21_1_3_20170104231627770.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,21_1_3_20170104231627770.jpg,105,48,272,226,faces_only\subset\21_1_3_20170104231627770.xml,faces_only\subset\indian\female\21_1_3_20170104231627770.jpg
21_1_3_20170104222105822.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,21_1_3_20170104222105822.jpg,108,103,316,349,faces_only\subset\21_1_3_20170104222105822.xml,faces_only\subset\indian\female\21_1_3_20170104222105822.jpg
3085.png,,3085.png,1.0,0.0,4.0,1.0,0.0,False,0,3085.png,359,5,497,170,Medical mask\Medical mask\annotations\3085.png.json,Medical mask\Medical mask\images\3085.png
21_0_4_20161223214802865.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,21_0_4_20161223214802865.jpg,100,34,166,118,faces_only\subset\21_0_4_20161223214802865.xml,faces_only\subset\indian\female\21_0_4_20161223214802865.jpg
20_1_3_20170119153820321.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119153820321.jpg,44,27,298,342,faces_only\subset\20_1_3_20170119153820321.xml,faces_only\subset\indian\female\20_1_3_20170119153820321.jpg
21_1_3_20170104223626119.jpg,,,1.0,0.0,4.0,0.0,0.0,False,custom labelled,21_1_3_20170104223626119.jpg,119,56,216,160,faces_only\subset\21_1_3_20170104223626119.xml,faces_only\subset\indian\female\21_1_3_20170104223626119.jpg
21_1_3_20170104222105039.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,21_1_3_20170104222105039.jpg,66,96,278,335,faces_only\subset\21_1_3_20170104222105039.xml,faces_only\subset\indian\female\21_1_3_20170104222105039.jpg
5485.jpg,,5485.jpg,1.0,0.0,4.0,1.0,0.0,False,0,5485.jpg,72,67,683,798,Medical mask\Medical mask\annotations\5485.jpg.json,Medical mask\Medical mask\images\5485.jpg
6250.jpg,,6250.jpg,1.0,0.0,4.0,2.0,0.0,False,0,6250.jpg,362,261,595,539,Medical mask\Medical mask\annotations\6250.jpg.json,Medical mask\Medical mask\images\6250.jpg
5533.jpg,,5533.jpg,1.0,0.0,4.0,1.0,0.0,False,0,5533.jpg,293,108,460,323,Medical mask\Medical mask\annotations\5533.jpg.json,Medical mask\Medical mask\images\5533.jpg
6258.jpg,,6258.jpg,1.0,0.0,4.0,1.0,0.0,False,0,6258.jpg,314,134,681,639,Medical mask\Medical mask\annotations\6258.jpg.json,Medical mask\Medical mask\images\6258.jpg
20_1_3_20170119144712261.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119144712261.jpg,90,43,295,284,faces_only\subset\20_1_3_20170119144712261.xml,faces_only\subset\indian\female\20_1_3_20170119144712261.jpg
21_1_3_20170104231611130.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,21_1_3_20170104231611130.jpg,56,56,197,215,faces_only\subset\21_1_3_20170104231611130.xml,faces_only\subset\indian\female\21_1_3_20170104231611130.jpg
21_1_3_20170104222114302.jpg,,,1.0,0.0,4.0,0.0,0.0,False,custom labelled,21_1_3_20170104222114302.jpg,169,96,341,290,faces_only\subset\21_1_3_20170104222114302.xml,faces_only\subset\indian\female\21_1_3_20170104222114302.jpg
20_1_3_20170119153308793.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,20_1_3_20170119153308793.jpg,51,114,235,313,faces_only\subset\20_1_3_20170119153308793.xml,faces_only\subset\indian\female\20_1_3_20170119153308793.jpg
21_1_3_20170104222108390.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,21_1_3_20170104222108390.jpg,76,127,315,358,faces_only\subset\21_1_3_20170104222108390.xml,faces_only\subset\indian\female\21_1_3_20170104222108390.jpg
21_1_3_20170104231630017.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,21_1_3_20170104231630017.jpg,49,56,160,183,faces_only\subset\21_1_3_20170104231630017.xml,faces_only\subset\indian\female\21_1_3_20170104231630017.jpg
5953.jpg,,5953.jpg,1.0,0.0,4.0,1.0,0.0,False,0,5953.jpg,272,135,358,234,Medical mask\Medical mask\annotations\5953.jpg.json,Medical mask\Medical mask\images\5953.jpg
21_1_3_20170104222056815.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,21_1_3_20170104222056815.jpg,168,82,361,257,faces_only\subset\21_1_3_20170104222056815.xml,faces_only\subset\indian\female\21_1_3_20170104222056815.jpg
21_1_3_20170104222111271.jpg,,,1.0,0.0,4.0,1.0,0.0,False,custom labelled,21_1_3_20170104222111271.jpg,113,86,352,279,faces_only\subset\21_1_3_20170104222111271.xml,faces_only\subset\indian\female\21_1_3_20170104222111271.jpg
